Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2010,광진구,계,동수,543,121,3,1,6,385,27,224,-,-,-,-,223,1,175,85,-,1,6,58,25,144,36,3,-,-,104,1
2010,광진구,계,연면적,"535,508","9,919","1,986",17,223,"513,952","9,411","159,799",-,-,-,-,"158,756","1,043","130,461","5,489",-,17,223,"122,496","2,236","245,248","4,430","1,986",-,-,"232,700","6,132"
2010,광진구,주거용,동수,291,81,-,-,5,191,14,168,-,-,-,-,168,-,105,71,-,-,5,15,14,18,10,-,-,-,8,-
2010,광진구,주거용,연면적,"131,288","5,054",-,-,161,"125,154",919,"117,700",-,-,-,-,"117,700",-,"7,966","3,658",-,-,161,"3,228",919,"5,622","1,396",-,-,-,"4,226",-
2010,광진구,상업용,동수,207,37,2,1,1,154,12,53,-,-,-,-,52,1,56,12,-,1,1,32,10,98,25,2,-,-,70,1
2010,광진구,상업용,연면적,"343,679","4,432",993,17,62,"329,740","8,435","38,237",-,-,-,-,"37,194","1,043","90,710","1,682",-,17,62,"87,689","1,260","214,732","2,750",993,-,-,"204,857","6,132"
2010,광진구,농림수산업용,동수,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-
2010,광진구,농림수산업용,연면적,646,-,-,-,-,646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,646,-,-,-,-,646,-
2010,광진구,문교용/사회용,동수,44,3,1,-,-,39,1,3,-,-,-,-,3,-,14,2,-,-,-,11,1,27,1,1,-,-,25,-
2010,광진구,문교용/사회용,연면적,"59,895",433,993,-,-,"58,412",57,"3,862",-,-,-,-,"3,862",-,"31,785",149,-,-,-,"31,579",57,"24,248",284,993,-,-,"22,971",-
2010,동대문구,계,동수,502,70,9,18,4,367,34,176,3,2,-,1,166,4,159,44,1,7,1,81,25,167,23,6,11,2,120,5
2010,동대문구,계,연면적,"2,293,631","4,559","111,074",438,87,"2,174,137","3,336","160,484",153,"3,110",-,2,"156,841",378,"36,648","1,980",43,41,33,"32,982","1,569","2,096,499","2,426","107,921",397,52,"1,984,314","1,389"
2010,동대문구,주거용,동수,162,39,-,5,1,100,17,65,1,-,-,-,63,1,68,31,-,3,1,19,14,29,7,-,2,-,18,2
2010,동대문구,주거용,연면적,"80,680","1,036",-,53,33,"78,852",706,"56,659",40,-,-,-,"56,569",50,"5,743",902,-,-,33,"4,152",656,"18,278",94,-,53,-,"18,131",-
2010,동대문구,상업용,동수,276,28,5,13,2,213,15,98,2,1,-,1,91,3,72,12,-,4,-,46,10,106,14,4,9,1,76,2
2010,동대문구,상업용,연면적,"2,121,912","2,386","82,554",385,28,"2,034,224","2,335","80,856",113,"1,555",-,2,"78,858",328,"21,759","1,078",-,41,-,"20,022",618,"2,019,297","1,195","80,999",344,26,"1,935,344","1,389"
2010,동대문구,농림수산업용,동수,6,1,1,-,-,4,-,4,-,-,-,-,4,-,1,-,1,-,-,-,-,1,1,-,-,-,-,-
2010,동대문구,농림수산업용,연면적,"5,031","1,137",43,-,-,"3,851",-,"3,851",-,-,-,-,"3,851",-,43,-,43,-,-,-,-,"1,137","1,137",-,-,-,-,-
2010,동대문구,공업용,동수,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2010,동대문구,문교용/사회용,동수,57,1,3,-,1,50,2,9,-,1,-,-,8,-,17,-,-,-,-,16,1,31,1,2,-,1,26,1
2010,동대문구,문교용/사회용,연면적,"86,008",-,"28,477",-,26,"57,210",295,"19,118",-,"1,555",-,-,"17,563",-,"9,103",-,-,-,-,"8,808",295,"57,787",-,"26,922",-,26,"30,839",-
2010,중랑구,계,동수,409,59,8,-,3,300,39,245,-,6,-,-,217,22,78,24,-,-,3,37,14,86,35,2,-,-,46,3
2010,중랑구,계,연면적,"332,604","6,713","21,143",-,111,"295,051","9,586","116,793",-,"1,173",-,-,"110,074","5,546","58,861","1,532",-,-,111,"55,878","1,340","156,950","5,181","19,970",-,-,"129,099","2,700"
2010,중랑구,주거용,동수,189,26,-,-,2,149,12,152,-,-,-,-,145,7,26,18,-,-,2,1,5,11,8,-,-,-,3,-
2010,중랑구,주거용,연면적,"73,523","1,837",-,-,99,"70,442","1,145","69,887",-,-,-,-,"68,964",923,"1,948","1,139",-,-,99,488,222,"1,688",698,-,-,-,990,-
2010,중랑구,상업용,동수,169,26,7,-,1,120,15,70,-,6,-,-,59,5,42,3,-,-,1,30,8,57,23,1,-,-,31,2
2010,중랑구,상업용,연면적,"161,016","3,900","11,158",-,12,"143,948","1,998","34,660",-,"1,173",-,-,"32,658",829,"54,966",208,-,-,12,"53,934",812,"71,390","3,692","9,985",-,-,"57,356",357
2010,중랑구,농림수산업용,동수,13,1,-,-,-,4,8,12,-,-,-,-,4,8,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2010,중랑구,농림수산업용,연면적,"8,814",50,-,-,-,"5,950","2,814","8,764",-,-,-,-,"5,950","2,814",50,50,-,-,-,-,-,-,-,-,-,-,-,-
2010,중랑구,공업용,동수,1,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010,중랑구,공업용,연면적,764,-,-,-,-,-,764,764,-,-,-,-,-,764,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010,중랑구,문교용/사회용,동수,37,6,1,-,-,27,3,10,-,-,-,-,9,1,9,2,-,-,-,6,1,18,4,1,-,-,12,1
