Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
2010,구로구,98,1,"3,169.9",56,1,"2,848.4",2,-,"1,685.4",15,1,"1,087.8",25,49.3,-,-,-,-,42,321.5,,-,-,13,22.3,-,-,-,-,1,3.7,-,-,,,,,,,,,,
2010,금천구,51,1,"2,189.5",44,1,"2,030.3",-,1,"1,955.4",3,-,33.4,41,41.4,-,-,-,-,7,159.2,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,
2010,영등포구,116,-,"2,184.4",83,-,739.3,-,-,-,13,-,582.9,32,100.1,-,-,-,-,33,"1,445.1",,-,-,37,53.3,1,3,-,-,-,-,-,-,,,,,,,,,,
2010,동작구,72,1,"4,565.3",59,-,"4,375.9",-,-,-,10,-,"2,856.6",34,42.2,1,"1,404.0",-,-,13,189.4,,-,-,12,13.1,1,47.8,-,1,1,12.2,-,-,,,,,,,,,,
2010,관악구,107,2,"10,964.9",94,2,"10,958.2",1,-,"10,420.8",4,2,400.5,70,83.9,-,-,-,-,13,6.7,,-,-,14,14.5,-,-,-,-,1,4.3,4,34.2,,,,,,,,,,
2010,서초구,130,-,"15,822.5",119,-,"15,027.5",6,-,"13,026.3",26,-,"1,728.0",84,138.8,1,127.8,-,-,11,794.9,,-,-,2,6.6,-,-,-,-,-,-,-,-,,,,,,,,,,
2010,강남구,134,2,"5,671.7",119,2,"4,648.7",-,2,"2,449.8",51,-,"2,097.2",61,94.6,-,-,-,-,15,"1,023.1",,-,-,7,7.1,-,-,-,-,-,-,-,-,,,,,,,,,,
2010,송파구,141,1,"4,685.8",130,-,"2,078.1",-,-,-,47,-,"1,947.3",82,129.7,-,-,-,-,11,"2,607.8",,-,-,1,1,-,-,-,1,-,-,-,-,,,,,,,,,,
2010,강동구,113,1,"2,815.2",104,1,"2,273.0",1,1,713.4,22,-,"1,307.3",64,125.1,-,-,-,-,9,542.3,,-,-,14,13.4,1,110.2,-,-,2,3.6,-,-,,,,,,,,,,
2010,서울대공원,1,1,"9,132.8",1,1,"9,132.8",-,1,"2,462.8",1,-,"6,670.0",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,
