Year,sigName,합계,합계,특 1등급,특 1등급,특 2등급,특 2등급,1등급,1등급,2등급,2등급,3등급,3등급,등급미정,등급미정,가족호텔,가족호텔,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,수입실적,수입실적,수입실적,호스텔,호스텔,5성급,5성급,4성급,4성급,3성급,3성급,2성급,2성급,1성급,1성급,소형호텔,소형호텔,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률,객실이용률
2017,마포구,20,"2,711",,,,,,,,,,,4,540,2,239,,,,,,81,-,"47,820","35,567","12,253",5,92,1,372,5,"1,242",1,94,2,132,-,-,-,-,74.9,73.2,76.1,75.9,-,91.3,-
2017,양천구,1,50,,,,,,,,,,,-,-,-,-,,,,,,-,-,"1,139","1,139",-,-,-,-,-,-,-,-,-,-,-,1,50,-,-,-,-,-,-,62.5,-,-
2017,강서구,25,"2,317",,,,,,,,,,,6,655,1,31,,,,,,45.5,-,"50,981","28,568","22,413",2,128,1,239,3,555,3,213,1,40,8,456,-,-,57.3,73.8,43.6,38.1,39.5,-,-
2017,구로구,6,"1,305",,,,,,,,,,,1,104,-,-,,,,,,20.2,-,"19,161","16,654","2,507",-,-,1,269,3,885,-,-,1,47,-,-,-,-,-,61.7,-,73.7,-,-,-
2017,금천구,4,450,,,,,,,,,,,3,232,-,-,,,,,,59.7,-,"12,747","7,596","5,151",-,-,-,-,1,218,-,-,-,-,-,-,-,-,-,54.5,-,-,-,-,-
2017,영등포구,25,"2,786",,,,,,,,,,,1,133,2,252,,,,,,52.7,-,"98,465","51,922","46,543",5,152,2,753,2,518,2,217,3,192,6,515,2,54,73.6,80,-,76.7,12.7,82.1,-
2017,동작구,3,416,,,,,,,,,,,-,-,-,-,,,,,,-,-,"10,621","8,487","2,133",-,-,-,-,1,43,2,373,-,-,-,-,-,-,-,50.9,76.4,-,-,-,-
2017,관악구,9,536,,,,,,,,,,,1,108,-,-,,,,,,-,-,"3,792","3,571",221,2,50,-,-,-,-,1,104,1,66,4,208,-,-,-,-,31.6,46.8,57.3,-,-
2017,서초구,11,"2,123",,,,,,,,,,,1,250,1,160,,,,,,79.1,75,"107,671","64,032","43,639",-,-,2,838,1,109,2,492,3,203,1,71,-,-,77.4,-,67.6,48,70.1,-,-
2017,강남구,64,"8,948",,,,,,,,,,,13,"2,173",2,385,,,,,,57.3,78.8,"423,677","245,628","178,050",6,115,4,"1,694",7,"1,598",14,"1,961",10,639,7,355,1,28,74.9,73.5,67.6,74.1,76.5,-,193.1
2017,송파구,17,"2,034",,,,,,,,,,,2,136,-,-,,,,,,-,-,"93,705","44,175","49,531",1,6,2,717,-,-,4,699,6,403,1,53,1,20,61.4,-,73.8,68.8,79.7,-,-
2017,강동구,5,302,,,,,,,,,,,1,37,-,-,,,,,,-,-,"2,934","2,924",9,-,-,-,-,-,-,-,-,-,-,4,265,-,-,-,-,-,-,52.3,-,-
