Year,sigName,보도육교,보도육교,보도육교,지하보도,지하보도,지하보도,지하차도,지하차도,지하차도,고가도로,고가도로,고가도로,지하상가,지하상가,지하상가,터널,터널,터널,입체교차,입체교차,입체교차,가로등,가로등,가로등,기타,기타,기타,고가차도,고가차도,고가차도,입체교차로,입체교차로,입체교차로,복개구조물,복개구조물,복개구조물,공동구,공동구,공동구,언더패스,언더패스,언더패스
2008,강북구,3,68,698,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,"3,427",,,5,"4,583","39,200",,,,,,,,,,,,,,,
2008,도봉구,1,30,202,-,-,-,1,315,"3,014",-,-,-,,,,-,-,-,-,-,-,"3,913",,,1,870,"5,505",,,,,,,,,,,,,,,
2008,노원구,7,402,"2,631",6,206,"3,795",3,334,"4,766",-,-,-,,,,-,-,-,-,-,-,"9,098",,,4,"3,168","18,944",,,,,,,,,,,,,,,
2008,은평구,1,22,194,-,-,-,-,-,-,-,-,-,,,,1,340,"3,400",-,-,-,"5,972",,,-,-,-,,,,,,,,,,,,,,,
2008,서대문구,10,334,"2,100",3,102,"1,134",-,-,-,2,141,"1,569",,,,-,-,-,-,-,-,"4,676",,,2,"1,722","15,417",,,,,,,,,,,,,,,
2008,마포구,2,48,407,3,107,"1,657",1,130,"1,287",1,20,284,,,,-,-,-,-,-,-,"6,025",,,3,"1,164","18,960",,,,,,,,,,,,,,,
2008,양천구,16,863,"5,773",1,29,171,1,185,"1,591",1,150,"1,163",,,,-,-,-,-,-,-,"7,058",,,2,80,260,,,,,,,,,,,,,,,
2008,강서구,7,202,"1,358",3,244,"2,490",-,-,-,-,-,-,,,,-,-,-,-,-,-,"6,817",,,-,-,-,,,,,,,,,,,,,,,
2008,구로구,10,448,"3,041",-,-,-,3,528,"4,197",-,-,-,,,,-,-,-,-,-,-,"5,823",,,6,"3,711","5,123",,,,,,,,,,,,,,,
2008,금천구,5,290,"1,414",-,-,-,-,-,-,-,-,-,,,,1,146,"1,752",-,-,-,"4,282",,,1,750,"9,000",,,,,,,,,,,,,,,
2008,영등포구,11,391,"2,281",3,89,"1,327",-,-,-,-,-,-,,,,-,-,-,-,-,-,"8,538",,,-,-,-,,,,,,,,,,,,,,,
2008,동작구,14,541,"3,625",4,137,"1,584",4,562,"5,105",2,338,"2,673",,,,-,-,-,-,-,-,"4,230",,,1,"2,113","6,339",,,,,,,,,,,,,,,
2008,관악구,9,353,"3,117",1,34,596,-,-,-,-,-,-,,,,1,110,"1,595",-,-,-,"4,770",,,1,"1,340","24,120",,,,,,,,,,,,,,,
2008,서초구,12,453,"2,977",6,342,"2,688",-,-,-,-,-,-,,,,-,-,-,-,-,-,"9,819",,,-,-,-,,,,,,,,,,,,,,,
2008,강남구,9,331,"1,970",7,727,"4,954",-,-,-,-,-,-,,,,-,-,-,-,-,-,"10,604",,,-,-,-,,,,,,,,,,,,,,,
2008,송파구,11,319,"2,423",7,511,"6,934",2,506,"7,443",-,-,-,,,,-,-,-,-,-,-,"8,618",,,2,140,420,,,,,,,,,,,,,,,
2008,강동구,8,219,"1,486",1,34,599,1,48,217,-,-,-,,,,-,-,-,-,-,-,"5,140",,,-,-,-,,,,,,,,,,,,,,,
