Year,sigName,합계,합계,합계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,자연공원,기타공원,기타공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,자연공원,기타공원,도시공원,도시공원,도시공원,도시공원,계,계,계,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원,도시공원
2017,강서구,,,,,,,-,-,-,22,-,"3,031.4",123,186.3,-,-,-,-,12,"1,084.4",,-,-,4,3,-,-,-,-,6,24.2,-,-,167,-,"4,329.3",155,-,"3,244.9",-,-,-,-
2017,구로구,,,,,,,2,-,"1,685.4",13,1,"1,079.0",25,50,-,-,-,-,42,321.9,,1,12.8,10,19.5,-,-,-,-,3,14.6,-,-,98,1,"3,190.6",56,1,"2,868.7",-,-,2,7.3
2017,금천구,,,,,,,-,1,"1,955.4",3,-,39.2,41,41.4,-,-,-,-,8,164,,-,-,2,5.2,-,-,-,-,1,1,-,-,55,1,"2,206.2",47,1,"2,042.2",-,-,-,-
2017,영등포구,,,,,,,-,-,-,13,-,583.2,32,98.5,-,-,-,-,36,"2,346.5",,-,-,43,60.4,1,3,-,-,1,1.1,-,-,126,-,"3,092.6",90,-,746.1,-,-,-,-
2017,동작구,,,,,,,-,-,-,10,-,"2,866.6",33,40.1,1,"1,404.0",-,-,16,194,,-,-,21,20.8,1,47.8,-,1,1,12.2,-,-,83,1,"4,585.7",67,-,"4,391.6",-,-,-,-
2017,관악구,,,,,,,1,-,"10,420.8",4,2,400.5,71,87.3,-,-,-,-,12,6.5,,-,-,17,22.8,-,-,-,-,1,4.3,4,33.5,110,2,"10,975.7",98,2,"10,969.2",-,-,-,-
2017,서초구,,,,,,,6,-,"13,026.3",28,-,"1,757.6",80,135.2,1,127.8,-,-,27,803.4,,-,-,8,11.2,-,-,-,-,-,-,1,21.6,151,-,"15,883.2",124,-,"15,079.8",-,-,-,-
2017,강남구,,,,,,,-,2,"2,449.8",59,-,"2,580.2",62,99.5,-,-,-,-,13,"1,289.7",,-,-,16,28.4,2,96.1,-,-,1,34,2,14.1,155,2,"6,591.7",142,2,"5,302.0",-,-,-,-
2017,송파구,,,,,,,-,-,-,54,-,"1,583.6",89,170.4,-,-,-,-,14,"2,608.0",,-,-,4,4,2,75.4,-,1,-,-,1,4.3,164,1,"4,445.7",150,-,"1,837.7",-,-,-,-
2017,강동구,,,,,,,1,1,713.4,30,-,"1,820.4",62,133.8,-,-,-,-,9,542.2,,-,-,17,22.3,1,110.2,-,-,1,0.8,3,41.5,124,1,"3,384.6",115,1,"2,842.4",-,-,-,-
2017,서울대공원,,,,,,,-,-,-,1,-,"6,670.0",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,"6,670.0",1,-,"6,670.0",-,-,-,-
